id,student,event
2438,00100530,198
2437,00101759,197
2436,00101629,197
2435,00104230,197
2434,00105211,197
2433,00104740,197
2432,00100840,197
2431,00100178,197
2430,00101861,197
2429,00104653,197
2428,00101551,197
2427,00105232,197
2426,00100530,197
2425,00104885,196
2424,00105226,196
2423,00105232,196
2422,00102939,196
2421,00101748,196
2420,00102823,196
2419,00105211,196
2418,00100840,196
2417,00104740,196
2416,00100021,196
2415,00104581,196
2414,00101551,196
2413,00101759,196
2412,00102708,196
2411,00102163,196
2410,00101910,196
2409,00101861,196
2408,00101402,196
2407,00100530,196
2406,00103158,196
2405,00101354,195
2404,00104246,195
2403,00102542,195
2402,00104969,195
2401,00103673,195
2400,00103379,195
2399,00102210,194
2398,00103455,194
2397,00101138,194
2396,00101682,194
2395,00101241,193
2394,00101433,193
2393,00104805,193
2392,00102019,193
2391,00102536,193
2390,00103773,192
2389,00101460,192
2388,00100231,192
2387,00101648,192
2386,00105062,192
2385,00105185,192
2384,00102019,192
2383,00104834,192
2382,00103673,192
2381,00103889,192
2380,00104804,192
2379,00102443,192
2378,00102536,191
2377,00103905,191
2376,00100231,191
2375,00104511,191
2374,00105062,191
2373,00100077,191
2372,00102566,191
2371,00102359,191
2370,00103819,191
2369,00100844,191
2368,00103101,191
2367,00104966,191
2366,00105117,190
2365,00103434,190
2364,00101186,190
2363,00101460,190
2362,00100095,190
2361,00100859,190
2360,00100077,190
2359,00103455,190
2358,00103101,190
2357,00104754,190
2356,00100066,190
2355,00100995,190
2354,00102443,190
2353,00100140,190
2352,00101936,189
2351,00105117,189
2350,00100854,189
2349,00100870,189
2348,00102314,189
2347,00100077,189
2346,00104834,189
2345,00103273,189
2344,00104757,188
2343,00101552,188
2342,00104511,188
2341,00104331,188
2340,00100995,188
2339,00104231,188
2338,00101241,187
2337,00105117,187
2336,00100854,187
2335,00104144,187
2334,00101552,187
2333,00102799,187
2332,00100046,187
2331,00104511,187
2330,00100785,187
2329,00102542,187
2328,00100870,187
2327,00101922,187
2326,00103774,187
2325,00100967,187
2324,00100083,187
2323,00104804,187
2322,00105117,186
2321,00104144,186
2320,00103773,186
2319,00100785,186
2318,00102542,186
2317,00102210,186
2316,00104754,186
2315,00101241,185
2314,00103773,185
2313,00100785,185
2312,00103372,185
2311,00100844,185
2310,00102019,185
2309,00102359,185
2308,00102536,185
2307,00104331,185
2306,00104969,185
2305,00103379,185
2304,00100140,185
2303,00101936,184
2302,00103434,184
2301,00103773,184
2300,00100967,184
2299,00102359,184
2298,00104331,184
2297,00104966,184
2296,00104804,184
2295,00101186,184
2294,00102019,184
2293,00101138,184
2292,00101241,184
2291,00101552,184
2290,00100231,184
2289,00100870,184
2288,00104969,184
2287,00102536,184
2286,00105117,184
2285,00101460,184
2284,00100077,184
2283,00101936,183
2282,00103434,183
2281,00100967,183
2280,00102359,183
2279,00104231,183
2278,00100095,183
2277,00102019,183
2276,00103819,183
2275,00101138,183
2274,00100083,183
2273,00104144,183
2272,00100231,183
2271,00100870,183
2270,00101620,183
2269,00104969,183
2268,00100140,183
2267,00105117,183
2266,00101460,183
2265,00100077,183
2264,00102210,183
2263,00101936,182
2262,00105117,182
2261,00104144,182
2260,00100231,182
2259,00100870,182
2258,00102210,182
2257,00100077,182
2256,00103434,182
2255,00102359,182
2254,00101138,182
2253,00100140,182
2252,00104085,180
2251,00100628,180
2250,00102623,179
2249,00102143,179
2248,00101883,179
2247,00100271,179
2246,00101848,179
2245,00102710,178
2244,00102390,178
2243,00102037,178
2242,00104609,177
2241,00104731,177
2240,00103630,177
2239,00102490,177
2238,00101736,177
2237,00100271,177
2236,00103542,177
2235,00104977,177
2234,00103564,177
2233,00102962,177
2232,00103169,177
2231,00104609,176
2230,00100301,176
2229,00104131,176
2228,00100458,176
2227,00102099,176
2226,00105132,176
2225,00100567,176
2224,00103905,176
2223,00101648,176
2222,00101883,176
2221,00101181,176
2220,00103297,176
2219,00103589,176
2218,00101146,176
2217,00102388,176
2216,00103419,176
2215,00100714,176
2214,00104664,176
2213,00103367,175
2212,00100658,175
2211,00103066,175
2210,00104120,175
2209,00102142,175
2208,00102710,175
2207,00102070,175
2206,00102114,175
2205,00100892,175
2204,00100095,175
2203,00100510,175
2202,00102390,175
2201,00101061,175
2200,00102576,175
2199,00103754,175
2198,00100567,175
2197,00105123,175
2196,00104343,175
2195,00103776,175
2194,00100458,175
2193,00102099,175
2192,00100733,175
2191,00100671,175
2190,00104172,175
2189,00103364,175
2188,00102228,175
2187,00102018,175
2186,00102806,175
2185,00101978,174
2184,00100628,174
2183,00105114,174
2182,00100453,174
2181,00102052,174
2180,00103651,174
2179,00100505,174
2178,00101021,174
2177,00101116,174
2176,00101373,174
2175,00100924,174
2174,00103367,173
2173,00100658,173
2172,00105148,173
2171,00103066,173
2170,00103179,173
2169,00101883,173
2168,00103611,173
2167,00104120,173
2166,00102121,173
2165,00101021,173
2164,00101373,173
2163,00102142,173
2162,00105210,173
2161,00102304,173
2160,00100892,173
2159,00103405,173
2158,00102466,173
2157,00103150,173
2156,00101584,173
2155,00100733,173
2154,00100671,173
2153,00100924,173
2152,00100609,173
2151,00102037,173
2150,00100530,173
2149,00103414,172
2148,00100326,172
2147,00102099,172
2146,00102124,172
2145,00101646,172
2144,00103276,172
2143,00101736,172
2142,00105217,172
2141,00104120,172
2140,00103066,172
2139,00102063,172
2138,00105139,172
2137,00102037,172
2136,00103863,172
2135,00102304,172
2134,00101978,171
2133,00102114,171
2132,00102623,171
2131,00101601,171
2130,00103297,171
2129,00103651,171
2128,00101373,171
2127,00100326,171
2126,00102962,171
2125,00103169,171
2124,00105148,170
2123,00103630,170
2122,00103179,170
2121,00103276,170
2120,00103611,170
2119,00105217,170
2118,00104120,170
2117,00102142,170
2116,00103345,170
2115,00103169,170
2114,00100991,170
2113,00103542,170
2112,00101946,170
2111,00102490,170
2110,00103863,170
2109,00102417,170
2108,00104320,170
2107,00101181,170
2106,00103651,170
2105,00101012,170
2104,00101584,170
2103,00103414,170
2102,00103905,170
2101,00102099,170
2100,00100453,170
2099,00100017,170
2098,00104085,170
2097,00101116,170
2096,00102158,170
2095,00104609,169
2094,00100458,169
2093,00103367,169
2092,00102466,169
2091,00103542,169
2090,00102417,169
2089,00101601,169
2088,00102490,169
2087,00101036,169
2086,00100453,169
2085,00102121,169
2084,00101021,169
2083,00102114,169
2082,00103364,169
2081,00102576,169
2080,00100168,169
2079,00100212,169
2078,00104727,168
2077,00102270,168
2076,00105217,168
2075,00102304,168
2074,00102114,168
2073,00102490,168
2072,00102576,168
2071,00102868,168
2070,00102962,168
2069,00104664,168
2068,00102466,168
2067,00103393,168
2066,00101012,168
2065,00103905,168
2064,00103589,168
2063,00101116,168
2062,00100781,168
2061,00102806,168
2060,00100735,168
2059,00103042,167
2058,00103276,167
2057,00104120,167
2056,00102114,167
2055,00102864,167
2054,00101511,167
2053,00100212,167
2052,00104609,167
2051,00102466,167
2050,00101736,167
2049,00101036,167
2048,00101181,167
2047,00101442,167
2046,00103651,167
2045,00100843,167
2044,00102833,167
2043,00104335,167
2042,00102099,167
2041,00100733,167
2040,00104194,167
2039,00100017,167
2038,00102806,167
2037,00100735,167
2036,00103276,166
2035,00103179,166
2034,00103193,166
2033,00103042,166
2032,00105217,166
2031,00104120,166
2030,00101021,166
2029,00103238,166
2028,00102142,166
2027,00102710,166
2026,00103169,166
2025,00102304,166
2024,00102070,166
2023,00101978,166
2022,00103542,166
2021,00102864,166
2020,00102982,166
2019,00101511,166
2018,00102576,166
2017,00104664,166
2016,00100212,166
2015,00104609,166
2014,00105123,166
2013,00101442,166
2012,00101012,166
2011,00100714,166
2010,00102833,166
2009,00104335,166
2008,00103905,166
2007,00100458,166
2006,00102099,166
2005,00100733,166
2004,00101601,166
2003,00104194,166
2002,00103589,166
2001,00100017,166
2000,00104085,166
1999,00100781,166
1998,00101978,165
1997,00100458,165
1996,00105217,165
1995,00101442,165
1994,00104085,165
1993,00101021,165
1992,00102833,165
1991,00101511,165
1990,00103169,165
1989,00100212,165
1988,00101978,164
1987,00100458,164
1986,00105123,164
1985,00103193,164
1984,00105217,164
1983,00104194,164
1982,00101442,164
1981,00103589,164
1980,00101021,164
1979,00102576,164
1978,00100212,164
1977,00105123,163
1976,00103193,163
1975,00103589,163
1974,00101442,163
1973,00101021,163
1972,00100212,163
1971,00102147,161
1970,00103514,161
1969,00103628,160
1968,00104706,160
1967,00101358,160
1966,00100669,160
1965,00103628,159
1964,00100010,159
1963,00102302,159
1962,00100669,158
1961,00101290,158
1960,00102294,158
1959,00103168,158
1958,00100203,158
1957,00104980,158
1956,00100084,158
1955,00103628,158
1954,00105085,158
1953,00102318,158
1952,00103514,158
1951,00102598,157
1950,00101290,157
1949,00102206,157
1948,00102294,157
1947,00102408,157
1946,00100671,157
1945,00104591,157
1944,00105217,157
1943,00101283,157
1942,00101620,157
1941,00102147,157
1940,00100043,157
1939,00103691,157
1938,00102003,157
1937,00101682,157
1936,00102318,157
1935,00104756,156
1934,00103628,156
1933,00103765,156
1932,00101682,156
1931,00102204,156
1930,00105112,156
1929,00103435,155
1928,00103070,155
1927,00102302,155
1926,00103628,155
1925,00100279,155
1924,00100502,155
1923,00100669,155
1922,00104071,155
1921,00100095,155
1920,00103168,155
1919,00102759,155
1918,00101358,155
1917,00101459,155
1916,00104545,155
1915,00100841,155
1914,00102147,155
1913,00102204,155
1912,00100671,155
1911,00102581,155
1910,00103581,155
1909,00102172,154
1908,00104756,154
1907,00103908,154
1906,00102318,154
1905,00104353,154
1904,00103070,153
1903,00104980,153
1902,00105217,153
1901,00102302,153
1900,00103691,153
1899,00102318,153
1898,00100502,153
1897,00100669,153
1896,00101290,153
1895,00100676,153
1894,00100043,153
1893,00102598,153
1892,00104545,153
1891,00104756,153
1890,00101620,153
1889,00103765,153
1888,00104657,153
1887,00102204,153
1886,00100671,153
1885,00102581,153
1884,00104353,153
1883,00103581,153
1882,00103070,152
1881,00104980,152
1880,00105217,152
1879,00103691,152
1878,00100279,152
1877,00100560,152
1876,00100669,152
1875,00101290,152
1874,00100676,152
1873,00100902,152
1872,00101358,152
1871,00101459,152
1870,00104545,152
1869,00104342,152
1868,00101620,152
1867,00103765,152
1866,00102204,152
1865,00101328,152
1864,00104353,152
1863,00102581,152
1862,00103581,152
1861,00102025,151
1860,00100446,151
1859,00102944,151
1858,00100672,151
1857,00103551,150
1856,00100062,150
1855,00105209,150
1854,00104651,150
1853,00100532,150
1852,00102130,149
1851,00104457,149
1850,00100733,149
1849,00102479,148
1848,00104322,148
1847,00101120,148
1846,00101460,147
1845,00100384,147
1844,00101491,147
1843,00105028,147
1842,00101886,147
1841,00104047,147
1840,00102774,147
1839,00100092,147
1838,00101120,147
1837,00105247,147
1836,00103419,147
1835,00105096,147
1834,00105020,147
1833,00101609,147
1832,00103801,147
1831,00105181,146
1830,00105009,146
1829,00103966,146
1828,00101711,146
1827,00101507,146
1826,00101819,146
1825,00100424,146
1824,00104080,146
1823,00100062,146
1822,00102175,146
1821,00104408,146
1820,00100438,146
1819,00104247,146
1818,00100634,146
1817,00100735,146
1816,00104602,145
1815,00102479,145
1814,00101765,145
1813,00104980,145
1812,00101130,145
1811,00102900,145
1810,00101886,145
1809,00102790,145
1808,00102871,145
1807,00100062,145
1806,00103052,145
1805,00100446,145
1804,00100158,145
1803,00102202,145
1802,00103673,145
1801,00105000,145
1800,00100162,145
1799,00102987,145
1798,00103419,145
1797,00100672,145
1796,00103649,145
1795,00100532,145
1794,00105163,145
1793,00100615,145
1792,00100944,145
1791,00101382,145
1790,00104354,145
1789,00103479,145
1788,00105181,144
1787,00104602,144
1786,00100666,144
1785,00102256,144
1784,00101765,144
1783,00101843,144
1782,00101021,144
1781,00101158,144
1780,00102402,144
1779,00101335,144
1778,00100589,144
1777,00104340,144
1776,00102246,144
1775,00102114,144
1774,00104198,144
1773,00105254,144
1772,00100795,144
1771,00100634,144
1770,00100346,144
1769,00102987,144
1768,00102495,144
1767,00100672,144
1766,00101817,144
1765,00100532,144
1764,00103154,144
1763,00100615,144
1762,00104191,144
1761,00101154,144
1760,00100438,144
1759,00103067,144
1758,00100735,144
1757,00104131,143
1756,00103154,143
1755,00100944,143
1754,00100826,143
1753,00102256,143
1752,00104630,143
1751,00100346,143
1750,00100480,143
1749,00100424,143
1748,00101181,143
1747,00101034,143
1746,00101237,143
1745,00102495,143
1744,00105020,143
1743,00101299,143
1742,00102669,143
1741,00103824,143
1740,00101813,142
1739,00101817,142
1738,00100826,142
1737,00102256,142
1736,00100149,142
1735,00101158,142
1734,00100780,142
1733,00102114,142
1732,00101299,142
1731,00105254,142
1730,00103231,142
1729,00101819,142
1728,00102871,142
1727,00100062,142
1726,00100158,142
1725,00100442,142
1724,00105209,142
1723,00100162,142
1722,00101730,142
1721,00100229,142
1720,00103419,142
1719,00102495,142
1718,00102025,142
1717,00103985,142
1716,00100532,142
1715,00101252,142
1714,00104354,142
1713,00100092,142
1712,00101237,142
1711,00100318,141
1710,00105181,141
1709,00101252,141
1708,00105009,141
1707,00102256,141
1706,00100062,141
1705,00101335,141
1704,00104651,141
1703,00103497,141
1702,00105096,140
1701,00103767,140
1700,00102256,140
1699,00100149,140
1698,00103497,140
1697,00102246,140
1696,00104198,140
1695,00105254,140
1694,00101491,140
1693,00103231,140
1692,00100267,140
1691,00100446,140
1690,00101386,140
1689,00100795,140
1688,00100634,140
1687,00101112,140
1686,00100229,140
1685,00102987,140
1684,00101120,140
1683,00103419,140
1682,00100532,140
1681,00103154,140
1680,00100384,140
1679,00100733,140
1678,00104457,140
1677,00103067,140
1676,00103154,139
1675,00105181,139
1674,00100944,139
1673,00100480,139
1672,00102790,139
1671,00101381,139
1670,00105247,139
1669,00105020,139
1668,00103673,139
1667,00102669,139
1666,00104651,139
1665,00103497,139
1664,00101112,139
1663,00100532,139
1662,00105096,138
1661,00101021,138
1660,00104408,138
1659,00105020,138
1658,00103801,138
1657,00103497,138
1656,00104131,138
1655,00100780,138
1654,00102246,138
1653,00105009,138
1652,00101886,138
1651,00102790,138
1650,00101610,138
1649,00100446,138
1648,00101118,138
1647,00100618,138
1646,00101120,138
1645,00104651,138
1644,00100384,138
1643,00101252,138
1642,00101893,138
1641,00100944,138
1640,00100733,138
1639,00102361,138
1638,00100181,138
1637,00100666,137
1636,00103767,137
1635,00102256,137
1634,00101765,137
1633,00100149,137
1632,00104980,137
1631,00105020,137
1630,00100780,137
1629,00102750,137
1628,00105009,137
1627,00101491,137
1626,00100141,137
1625,00101819,137
1624,00102790,137
1623,00102871,137
1622,00100446,137
1621,00101118,137
1620,00105209,137
1619,00100634,137
1618,00100229,137
1617,00102495,137
1616,00105247,137
1615,00101120,137
1614,00103419,137
1613,00104651,137
1612,00103985,137
1611,00100532,137
1610,00103154,137
1609,00101893,137
1608,00100944,137
1607,00100733,137
1606,00104354,137
1605,00101237,137
1604,00100181,137
1603,00100689,137
1602,00103767,136
1601,00100826,136
1600,00100780,136
1599,00102114,136
1598,00105009,136
1597,00101491,136
1596,00100141,136
1595,00101819,136
1594,00102790,136
1593,00102871,136
1592,00100634,136
1591,00100618,136
1590,00100229,136
1589,00102252,136
1588,00101120,136
1587,00103419,136
1586,00102435,136
1585,00100992,136
1584,00104651,136
1583,00100532,136
1582,00103154,136
1581,00100944,136
1580,00100733,136
1579,00104354,136
1578,00100480,136
1577,00101237,136
1576,00103479,136
1575,00100689,136
1574,00102114,135
1573,00101252,135
1572,00100826,135
1571,00100733,135
1570,00100229,135
1569,00100141,135
1568,00104980,135
1567,00100944,135
1566,00101120,135
1565,00104408,135
1564,00102435,135
1563,00103479,135
1562,00100992,135
1561,00104651,135
1560,00100618,135
1559,00100780,134
1558,00101252,134
1557,00100826,134
1556,00100733,134
1555,00104354,134
1554,00101819,134
1553,00104980,134
1552,00102790,134
1551,00104408,134
1550,00103767,134
1549,00102435,134
1548,00100992,134
1547,00104651,134
1546,00100618,134
1545,00100623,133
1544,00103435,133
1543,00100678,133
1542,00103455,132
1541,00101822,132
1540,00101794,132
1539,00101572,132
1538,00103396,132
1537,00101469,131
1536,00105239,131
1535,00101265,131
1534,00101794,131
1533,00104347,131
1532,00102096,131
1531,00104945,131
1530,00104809,131
1529,00104616,131
1528,00104453,131
1527,00100739,131
1526,00100696,131
1525,00102105,131
1524,00103396,131
1523,00100661,131
1522,00101756,131
1521,00102805,131
1520,00102780,131
1519,00102811,130
1518,00101822,130
1517,00105111,130
1516,00104397,130
1515,00103562,130
1514,00103974,130
1513,00104730,130
1512,00104573,130
1511,00101630,130
1510,00100696,130
1509,00105209,130
1508,00105239,129
1507,00104809,129
1506,00100063,129
1505,00103194,129
1504,00101116,129
1503,00100554,129
1502,00102003,129
1501,00101921,129
1500,00103649,129
1499,00101936,128
1498,00101017,128
1497,00103339,128
1496,00105071,128
1495,00100776,128
1494,00103800,128
1493,00102172,128
1492,00103809,128
1491,00103137,128
1490,00101931,128
1489,00100696,128
1488,00103396,128
1487,00102003,128
1486,00103436,128
1485,00100499,128
1484,00102328,128
1483,00102840,128
1482,00103592,128
1481,00102784,128
1480,00104573,128
1479,00103194,128
1478,00102829,128
1477,00101116,128
1476,00102232,128
1475,00104507,128
1474,00105071,127
1473,00103800,127
1472,00103137,127
1471,00101931,127
1470,00102926,127
1469,00105209,127
1468,00102805,127
1467,00102973,127
1466,00101469,127
1465,00104616,127
1464,00102328,127
1463,00102105,127
1462,00103270,127
1461,00105111,127
1460,00101265,127
1459,00102784,127
1458,00104453,127
1457,00104495,127
1456,00103120,127
1455,00103903,126
1454,00102840,126
1453,00105111,126
1452,00105239,126
1451,00104616,126
1450,00104573,126
1449,00102784,126
1448,00103137,126
1447,00104194,126
1446,00103436,126
1445,00104507,126
1444,00102202,126
1443,00101704,126
1442,00101921,126
1441,00103435,125
1440,00101921,125
1439,00105239,125
1438,00103974,125
1437,00104945,125
1436,00101630,125
1435,00100554,125
1434,00102003,125
1433,00105209,125
1432,00101704,125
1431,00101822,125
1430,00100623,125
1429,00102328,125
1428,00103270,125
1427,00103592,125
1426,00105111,125
1425,00102784,125
1424,00104495,125
1423,00101116,125
1422,00102232,125
1421,00104507,125
1420,00104699,125
1419,00105071,124
1418,00103903,124
1417,00105239,124
1416,00104945,124
1415,00102172,124
1414,00103137,124
1413,00102926,124
1412,00101630,124
1411,00102003,124
1410,00101704,124
1409,00102973,124
1408,00101090,124
1407,00103425,124
1406,00101822,124
1405,00100623,124
1404,00102328,124
1403,00103258,124
1402,00105111,124
1401,00104453,124
1400,00102232,124
1399,00104507,124
1398,00104699,124
1397,00103903,123
1396,00105111,123
1395,00100623,123
1394,00101794,123
1393,00102172,123
1392,00104945,123
1391,00103137,123
1390,00102328,123
1389,00104194,123
1388,00100554,123
1387,00101630,123
1386,00104507,123
1385,00104699,123
1384,00102003,123
1383,00105209,123
1382,00103258,123
1381,00101090,123
1380,00103425,123
1379,00102913,122
1378,00104001,122
1377,00104874,122
1376,00100258,122
1375,00100933,121
1374,00102594,121
1373,00105176,121
1372,00100462,121
1371,00100366,121
1370,00103407,121
1369,00100401,120
1368,00103502,119
1367,00103405,119
1366,00103293,119
1365,00103082,119
1364,00104303,119
1363,00100401,119
1362,00100925,118
1361,00101069,118
1360,00104228,118
1359,00101883,118
1358,00101005,118
1357,00101128,118
1356,00104228,117
1355,00102538,117
1354,00103567,117
1353,00104740,117
1352,00102542,117
1351,00104077,117
1350,00103689,117
1349,00104874,117
1348,00100415,116
1347,00103433,116
1346,00102166,116
1345,00101128,116
1344,00103405,116
1343,00102542,116
1342,00102388,116
1341,00100359,116
1340,00101138,116
1339,00103056,116
1338,00100472,116
1337,00103293,116
1336,00100870,116
1335,00100337,116
1334,00102130,116
1333,00102594,116
1332,00104172,116
1331,00101154,116
1330,00101867,116
1329,00102226,116
1328,00104303,116
1327,00102423,115
1326,00100219,115
1325,00103082,115
1324,00100144,115
1323,00101128,115
1322,00101873,115
1321,00104566,115
1320,00105012,115
1319,00100669,115
1318,00101143,115
1317,00104077,115
1316,00102483,115
1315,00105190,115
1314,00101138,115
1313,00102805,115
1312,00102599,115
1311,00102096,115
1310,00103293,115
1309,00103954,115
1308,00104953,115
1307,00102130,115
1306,00101265,115
1305,00102740,115
1304,00101867,115
1303,00100361,115
1302,00104001,115
1301,00100258,115
1300,00103273,114
1299,00103002,114
1298,00100933,114
1297,00100415,114
1296,00101883,114
1295,00103405,114
1294,00100909,114
1293,00103209,114
1292,00103654,114
1291,00103407,114
1290,00102599,114
1289,00101262,114
1288,00104772,114
1287,00103081,114
1286,00102419,114
1285,00103954,114
1284,00104172,114
1283,00102740,114
1282,00104303,114
1281,00100609,114
1280,00102806,114
1279,00103273,113
1278,00100933,113
1277,00100415,113
1276,00100144,113
1275,00104392,113
1274,00103689,113
1273,00101128,113
1272,00100909,113
1271,00105190,113
1270,00100359,113
1269,00103654,113
1268,00103293,113
1267,00100714,113
1266,00104021,113
1265,00100215,113
1264,00102130,113
1263,00101265,113
1262,00104172,113
1261,00100697,113
1260,00100258,113
1259,00104874,113
1258,00104228,112
1257,00100933,112
1256,00100512,112
1255,00102632,112
1254,00101278,112
1253,00100909,112
1252,00102303,112
1251,00104077,112
1250,00102740,112
1249,00101262,112
1248,00102388,112
1247,00100697,112
1246,00104021,112
1245,00100609,112
1244,00100933,111
1243,00102423,111
1242,00100415,111
1241,00105012,111
1240,00104228,111
1239,00101143,111
1238,00104077,111
1237,00102388,111
1236,00101138,111
1235,00103654,111
1234,00102805,111
1233,00102002,111
1232,00100714,111
1231,00104772,111
1230,00102419,111
1229,00103954,111
1228,00102594,111
1227,00102632,111
1226,00104172,111
1225,00100697,111
1224,00101005,111
1223,00100215,110
1222,00103002,110
1221,00104228,110
1220,00100512,110
1219,00105176,110
1218,00101143,110
1217,00100714,110
1216,00101138,110
1215,00102226,110
1214,00104772,110
1213,00100144,110
1212,00102419,110
1211,00104021,110
1210,00100258,110
1209,00104874,110
1208,00102805,110
1207,00100933,109
1206,00100512,109
1205,00100144,109
1204,00105012,109
1203,00102483,109
1202,00101138,109
1201,00100359,109
1200,00102805,109
1199,00102002,109
1198,00104772,109
1197,00102419,109
1196,00100215,109
1195,00102594,109
1194,00102632,109
1193,00104172,109
1192,00101278,109
1191,00102226,109
1190,00100258,109
1189,00104874,109
1188,00101997,108
1187,00102943,108
1186,00104848,108
1185,00101747,107
1184,00104532,107
1183,00100095,107
1182,00102986,107
1181,00102221,107
1180,00100705,107
1179,00103022,107
1178,00105150,107
1177,00100237,107
1176,00103889,107
1175,00102387,107
1174,00104330,107
1173,00100675,107
1172,00104568,107
1171,00104532,106
1170,00101997,106
1169,00103375,106
1168,00104343,106
1167,00101525,106
1166,00104145,106
1165,00103022,106
1164,00102873,106
1163,00102129,106
1162,00102501,106
1161,00103801,106
1160,00103083,105
1159,00102394,105
1158,00101290,105
1157,00102221,105
1156,00105150,105
1155,00104848,105
1154,00103801,105
1153,00105031,105
1152,00103649,105
1151,00105001,104
1150,00101850,104
1149,00104661,104
1148,00104532,104
1147,00102387,104
1146,00105067,104
1145,00104288,104
1144,00105233,104
1143,00101433,104
1142,00104343,104
1141,00102177,104
1140,00101936,104
1139,00102501,104
1138,00102158,104
1137,00103649,104
1136,00104661,103
1135,00105123,103
1134,00105067,103
1133,00104889,103
1132,00104330,103
1131,00103368,103
1130,00100268,102
1129,00101850,102
1128,00103083,102
1127,00101053,102
1126,00100095,102
1125,00102986,102
1124,00104343,102
1123,00104288,102
1122,00100811,102
1121,00103022,102
1120,00102779,102
1119,00104202,102
1118,00102873,102
1117,00102501,102
1116,00101406,102
1115,00103801,102
1114,00103368,102
1113,00102234,102
1112,00104889,101
1111,00103801,101
1110,00100738,101
1109,00102387,101
1108,00103022,101
1107,00101406,101
1106,00101300,101
1105,00102221,101
1104,00104343,101
1103,00104288,101
1102,00102624,101
1101,00102177,101
1100,00105247,101
1099,00104218,101
1098,00102234,101
1097,00101850,101
1096,00102986,101
1095,00100811,101
1094,00100952,101
1093,00104532,100
1092,00102357,100
1091,00103801,100
1090,00102387,100
1089,00100675,100
1088,00104661,100
1087,00101300,100
1086,00104288,100
1085,00102836,100
1084,00102177,100
1083,00105247,100
1082,00105150,100
1081,00102129,100
1080,00101850,100
1079,00102986,100
1078,00104848,100
1077,00102501,100
1076,00100879,100
1075,00100952,100
1074,00104532,99
1073,00102357,99
1072,00104889,99
1071,00103497,99
1070,00102387,99
1069,00101406,99
1068,00100675,99
1067,00104661,99
1066,00101300,99
1065,00102221,99
1064,00102836,99
1063,00105150,99
1062,00101053,99
1061,00102986,99
1060,00104194,99
1059,00102501,99
1058,00100879,99
1057,00100952,99
1056,00104330,99
1055,00101300,98
1054,00101053,98
1053,00102387,98
1052,00102357,98
1051,00105150,98
1050,00102501,98
1049,00100879,98
1048,00104330,98
1047,00100675,98
1046,00102441,97
1045,00104486,96
1044,00100131,96
1043,00100661,96
1042,00103525,96
1041,00103999,96
1040,00104340,95
1039,00102718,95
1038,00102652,95
1037,00104653,95
1036,00105204,95
1035,00101504,95
1034,00100661,95
1033,00102038,95
1032,00103999,95
1031,00104314,95
1030,00102663,94
1029,00104340,94
1028,00104938,94
1027,00100095,94
1026,00103537,94
1025,00103438,94
1024,00101213,94
1023,00104453,94
1022,00104687,94
1021,00103959,94
1020,00104653,94
1019,00104629,94
1018,00102402,94
1017,00105113,94
1016,00100689,94
1015,00102663,93
1014,00104340,93
1013,00104165,93
1012,00100517,93
1011,00100095,93
1010,00103537,93
1009,00104453,93
1008,00100468,93
1007,00100914,93
1006,00104398,93
1005,00104629,93
1004,00103494,93
1003,00100131,93
1002,00100720,93
1001,00102796,93
1000,00100693,93
999,00101355,93
998,00103521,92
997,00103959,92
996,00100693,92
995,00104629,92
994,00104340,92
993,00100095,92
992,00102893,92
991,00103438,92
990,00100468,92
989,00102441,92
988,00100661,92
987,00102038,92
986,00101355,92
985,00100517,92
984,00100143,92
983,00102495,92
982,00103494,92
981,00102663,92
980,00101449,92
979,00104165,92
978,00104453,92
977,00101292,92
976,00104165,91
975,00102893,91
974,00100379,91
973,00104453,91
972,00102441,91
971,00102402,91
970,00103494,91
969,00101504,91
968,00100661,91
967,00102663,90
966,00104340,90
965,00100517,90
964,00102718,90
963,00100379,90
962,00102893,90
961,00103438,90
960,00103521,90
959,00100468,90
958,00102441,90
957,00102495,90
956,00102402,90
955,00103494,90
954,00101504,90
953,00100693,90
952,00102724,89
951,00101273,89
950,00100011,88
949,00100232,88
948,00103749,88
947,00102735,88
946,00103582,88
945,00101511,88
944,00105224,88
943,00102330,88
942,00105227,87
941,00104821,87
940,00104632,87
939,00101164,87
938,00102943,87
937,00103938,87
936,00104117,86
935,00105241,86
934,00103203,86
933,00100671,86
932,00101986,86
931,00102325,86
930,00102724,86
929,00102870,86
928,00105122,86
927,00100434,86
926,00100446,86
925,00101913,86
924,00100916,86
923,00105224,86
922,00102330,86
921,00104117,85
920,00103203,85
919,00100826,85
918,00100292,85
917,00102870,85
916,00105115,85
915,00100738,85
914,00102330,85
913,00102750,85
912,00104030,85
911,00104028,85
910,00100434,85
909,00103867,85
908,00103484,85
907,00102098,85
906,00101286,85
905,00101273,85
904,00101495,85
903,00103938,85
902,00105241,84
901,00100750,84
900,00103484,84
899,00101077,84
898,00104125,84
897,00101822,84
896,00101495,84
895,00102098,84
894,00102837,84
893,00100738,84
892,00100292,83
891,00100283,83
890,00101923,83
889,00102870,83
888,00100738,83
887,00101547,83
886,00102846,83
885,00104945,83
884,00102735,83
883,00102033,83
882,00101482,83
881,00101759,83
880,00101434,83
879,00103865,83
878,00100985,83
877,00101164,83
876,00100750,83
875,00105227,83
874,00104821,83
873,00103582,83
872,00103924,83
871,00102608,83
870,00101759,82
